day	month	year	symbol	nav
17	6	2003	SPK50	0.70431
18	6	2003	SPK50	0.69983
19	6	2003	SPK50	0.70111
20	6	2003	SPK50	0.69919
21	6	2003	SPK50	0.70111
22	6	2003	SPK50	0.70111
23	6	2003	SPK50	0.70111
24	6	2003	SPK50	0.70111
25	6	2003	SPK50	0.70175
26	6	2003	SPK50	0.69855
27	6	2003	SPK50	0.69792
28	6	2003	SPK50	0.69855
29	6	2003	SPK50	0.69855
30	6	2003	SPK50	0.696
01	7	2003	SPK50	0.69664
02	7	2003	SPK50	0.696
03	7	2003	SPK50	0.69728
04	7	2003	SPK50	0.69792
05	7	2003	SPK50	0.69728
06	7	2003	SPK50	0.69728
07	7	2003	SPK50	0.69983
08	7	2003	SPK50	0.70047
09	7	2003	SPK50	0.70111
10	7	2003	SPK50	0.70239
11	7	2003	SPK50	0.70303
12	7	2003	SPK50	0.70239
13	7	2003	SPK50	0.70239
14	7	2003	SPK50	0.70431
15	7	2003	SPK50	0.70303
16	7	2003	SPK50	0.70047
17	7	2003	SPK50	0.69983
18	7	2003	SPK50	0.70047
19	7	2003	SPK50	0.69983
20	7	2003	SPK50	0.69983
21	7	2003	SPK50	0.69919
22	7	2003	SPK50	0.69792
23	7	2003	SPK50	0.69855
24	7	2003	SPK50	0.69855
25	7	2003	SPK50	0.69919
26	7	2003	SPK50	0.69855
27	7	2003	SPK50	0.69855
28	7	2003	SPK50	0.69919
29	7	2003	SPK50	0.69855
30	7	2003	SPK50	0.69919
31	7	2003	SPK50	0.69983
01	8	2003	SPK50	0.69855
02	8	2003	SPK50	0.69983
03	8	2003	SPK50	0.69983
04	8	2003	SPK50	0.69728
05	8	2003	SPK50	0.69919
06	8	2003	SPK50	0.69664
07	8	2003	SPK50	0.69664
08	8	2003	SPK50	0.69855
09	8	2003	SPK50	0.69664
10	8	2003	SPK50	0.69664
11	8	2003	SPK50	0.69855
12	8	2003	SPK50	0.69855
13	8	2003	SPK50	0.69983
14	8	2003	SPK50	0.69728
15	8	2003	SPK50	0.69855
16	8	2003	SPK50	0.69728
17	8	2003	SPK50	0.69728
18	8	2003	SPK50	0.69919
19	8	2003	SPK50	0.70111
20	8	2003	SPK50	0.69919
21	8	2003	SPK50	0.70495
22	8	2003	SPK50	0.70878
23	8	2003	SPK50	0.70495
24	8	2003	SPK50	0.70495
25	8	2003	SPK50	0.70878
26	8	2003	SPK50	0.7075
27	8	2003	SPK50	0.70878
28	8	2003	SPK50	0.71006
29	8	2003	SPK50	0.7107
30	8	2003	SPK50	0.71006
31	8	2003	SPK50	0.71006
01	9	2003	SPK50	0.71134
02	9	2003	SPK50	0.7107
03	9	2003	SPK50	0.71389
04	9	2003	SPK50	0.71389
05	9	2003	SPK50	0.71262
06	9	2003	SPK50	0.71389
07	9	2003	SPK50	0.71389
09	9	2003	SPK50	0.71262
10	9	2003	SPK50	0.70942
11	9	2003	SPK50	0.7107
12	9	2003	SPK50	0.71006
13	9	2003	SPK50	0.7107
14	9	2003	SPK50	0.7107
15	9	2003	SPK50	0.71198
16	9	2003	SPK50	0.71517
17	9	2003	SPK50	0.71517
18	9	2003	SPK50	0.71453
19	9	2003	SPK50	0.71389
20	9	2003	SPK50	0.71453
21	9	2003	SPK50	0.71453
22	9	2003	SPK50	0.70878
23	9	2003	SPK50	0.70814
24	9	2003	SPK50	0.70686
25	9	2003	SPK50	0.70622
26	9	2003	SPK50	0.70622
27	9	2003	SPK50	0.70622
28	9	2003	SPK50	0.70622
29	9	2003	SPK50	0.70559
30	9	2003	SPK50	0.70239
01	10	2003	SPK50	0.70559
02	10	2003	SPK50	0.7075
03	10	2003	SPK50	0.70942
04	10	2003	SPK50	0.7075
05	10	2003	SPK50	0.7075
06	10	2003	SPK50	0.70878
07	10	2003	SPK50	0.70878
08	10	2003	SPK50	0.70878
09	10	2003	SPK50	0.7107
10	10	2003	SPK50	0.71006
11	10	2003	SPK50	0.7107
12	10	2003	SPK50	0.7107
13	10	2003	SPK50	0.71134
14	10	2003	SPK50	0.71198
15	10	2003	SPK50	0.71198
16	10	2003	SPK50	0.71198
17	10	2003	SPK50	0.71198
18	10	2003	SPK50	0.71198
19	10	2003	SPK50	0.71198
20	10	2003	SPK50	0.71262
21	10	2003	SPK50	0.71325
22	10	2003	SPK50	0.7107
23	10	2003	SPK50	0.70878
24	10	2003	SPK50	0.70814
25	10	2003	SPK50	0.70878
26	10	2003	SPK50	0.70878
27	10	2003	SPK50	0.70814
28	10	2003	SPK50	0.71006
29	10	2003	SPK50	0.71006
30	10	2003	SPK50	0.70814
31	10	2003	SPK50	0.7075
01	11	2003	SPK50	0.70814
02	11	2003	SPK50	0.70814
03	11	2003	SPK50	0.71134
04	11	2003	SPK50	0.71198
05	11	2003	SPK50	0.7107
06	11	2003	SPK50	0.71134
07	11	2003	SPK50	0.71262
08	11	2003	SPK50	0.71134
09	11	2003	SPK50	0.71134
10	11	2003	SPK50	0.71262
11	11	2003	SPK50	0.71006
12	11	2003	SPK50	0.7107
13	11	2003	SPK50	0.71134
14	11	2003	SPK50	0.71134
15	11	2003	SPK50	0.71134
16	11	2003	SPK50	0.71134
17	11	2003	SPK50	0.7075
18	11	2003	SPK50	0.70559
19	11	2003	SPK50	0.70303
20	11	2003	SPK50	0.70239
21	11	2003	SPK50	0.70303
22	11	2003	SPK50	0.70239
23	11	2003	SPK50	0.70239
24	11	2003	SPK50	0.70559
25	11	2003	SPK50	0.70495
26	11	2003	SPK50	0.70303
27	11	2003	SPK50	0.70111
28	11	2003	SPK50	0.69983
29	11	2003	SPK50	0.70111
30	11	2003	SPK50	0.70111
01	12	2003	SPK50	0.70111
02	12	2003	SPK50	0.69664
03	12	2003	SPK50	0.69728
04	12	2003	SPK50	0.69792
05	12	2003	SPK50	0.69855
06	12	2003	SPK50	0.69792
07	12	2003	SPK50	0.69792
08	12	2003	SPK50	0.69855
09	12	2003	SPK50	0.69983
10	12	2003	SPK50	0.69728
11	12	2003	SPK50	0.69919
12	12	2003	SPK50	0.70175
13	12	2003	SPK50	0.69919
14	12	2003	SPK50	0.69919
15	12	2003	SPK50	0.70239
16	12	2003	SPK50	0.70175
17	12	2003	SPK50	0.69983
18	12	2003	SPK50	0.70303
19	12	2003	SPK50	0.70495
20	12	2003	SPK50	0.70303
21	12	2003	SPK50	0.70303
22	12	2003	SPK50	0.70622
23	12	2003	SPK50	0.7075
24	12	2003	SPK50	0.7075
25	12	2003	SPK50	0.7075
26	12	2003	SPK50	0.7075
27	12	2003	SPK50	0.7075
28	12	2003	SPK50	0.7075
29	12	2003	SPK50	0.70814
30	12	2003	SPK50	0.71006
31	12	2003	SPK50	0.70814
01	1	2004	SPK50	0.71006
02	1	2004	SPK50	0.7107
03	1	2004	SPK50	0.70814
04	1	2004	SPK50	0.70814
05	1	2004	SPK50	0.71389
06	1	2004	SPK50	0.71453
07	1	2004	SPK50	0.71453
08	1	2004	SPK50	0.71581
09	1	2004	SPK50	0.71453
10	1	2004	SPK50	0.71581
11	1	2004	SPK50	0.71581
12	1	2004	SPK50	0.71325
13	1	2004	SPK50	0.71325
14	1	2004	SPK50	0.71645
15	1	2004	SPK50	0.71645
16	1	2004	SPK50	0.71901
17	1	2004	SPK50	0.71645
18	1	2004	SPK50	0.71645
19	1	2004	SPK50	0.72092
20	1	2004	SPK50	0.71965
21	1	2004	SPK50	0.71837
22	1	2004	SPK50	0.71901
23	1	2004	SPK50	0.72028
24	1	2004	SPK50	0.71901
25	1	2004	SPK50	0.71901
26	1	2004	SPK50	0.72156
27	1	2004	SPK50	0.72156
28	1	2004	SPK50	0.72156
29	1	2004	SPK50	0.72028
30	1	2004	SPK50	0.72028
31	1	2004	SPK50	0.72028
01	2	2004	SPK50	0.72028
02	2	2004	SPK50	0.72284
03	2	2004	SPK50	0.72348
04	2	2004	SPK50	0.72284
05	2	2004	SPK50	0.72092
06	2	2004	SPK50	0.72092
07	2	2004	SPK50	0.72092
08	2	2004	SPK50	0.72092
09	2	2004	SPK50	0.72348
10	2	2004	SPK50	0.72412
11	2	2004	SPK50	0.7254
12	2	2004	SPK50	0.72604
13	2	2004	SPK50	0.7254
14	2	2004	SPK50	0.72604
15	2	2004	SPK50	0.72604
16	2	2004	SPK50	0.72668
17	2	2004	SPK50	0.72668
18	2	2004	SPK50	0.72604
19	2	2004	SPK50	0.72795
20	2	2004	SPK50	0.72732
21	2	2004	SPK50	0.72795
22	2	2004	SPK50	0.72795
23	2	2004	SPK50	0.72668
24	2	2004	SPK50	0.72732
25	2	2004	SPK50	0.72668
26	2	2004	SPK50	0.72923
27	2	2004	SPK50	0.73307
28	2	2004	SPK50	0.72923
29	2	2004	SPK50	0.72923
01	3	2004	SPK50	0.73498
02	3	2004	SPK50	0.7369
03	3	2004	SPK50	0.73754
04	3	2004	SPK50	0.7401
05	3	2004	SPK50	0.74074
06	3	2004	SPK50	0.7401
07	3	2004	SPK50	0.7401
08	3	2004	SPK50	0.74329
09	3	2004	SPK50	0.74138
10	3	2004	SPK50	0.74074
11	3	2004	SPK50	0.73754
12	3	2004	SPK50	0.73882
13	3	2004	SPK50	0.73754
14	3	2004	SPK50	0.73754
15	3	2004	SPK50	0.7369
16	3	2004	SPK50	0.73626
17	3	2004	SPK50	0.74265
18	3	2004	SPK50	0.74138
19	3	2004	SPK50	0.74138
20	3	2004	SPK50	0.74138
21	3	2004	SPK50	0.74138
22	3	2004	SPK50	0.74074
23	3	2004	SPK50	0.74201
24	3	2004	SPK50	0.74393
25	3	2004	SPK50	0.74968
26	3	2004	SPK50	0.75096
27	3	2004	SPK50	0.74968
28	3	2004	SPK50	0.74968
29	3	2004	SPK50	0.75352
30	3	2004	SPK50	0.75352
31	3	2004	SPK50	0.75352
01	4	2004	SPK50	0.75352
02	4	2004	SPK50	0.75735
03	4	2004	SPK50	0.75352
04	4	2004	SPK50	0.75352
05	4	2004	SPK50	0.76374
06	4	2004	SPK50	0.75991
07	4	2004	SPK50	0.76055
08	4	2004	SPK50	0.76183
09	4	2004	SPK50	0.76055
10	4	2004	SPK50	0.76055
11	4	2004	SPK50	0.76055
12	4	2004	SPK50	0.76247
13	4	2004	SPK50	0.76438
14	4	2004	SPK50	0.76055
15	4	2004	SPK50	0.75863
16	4	2004	SPK50	0.75927
17	4	2004	SPK50	0.75863
18	4	2004	SPK50	0.75863
19	4	2004	SPK50	0.75735
20	4	2004	SPK50	0.75991
21	4	2004	SPK50	0.75927
22	4	2004	SPK50	0.75735
23	4	2004	SPK50	0.75863
24	4	2004	SPK50	0.75735
25	4	2004	SPK50	0.75735
26	4	2004	SPK50	0.75799
27	4	2004	SPK50	0.75863
28	4	2004	SPK50	0.75608
29	4	2004	SPK50	0.75288
30	4	2004	SPK50	0.75096
01	5	2004	SPK50	0.75288
02	5	2004	SPK50	0.75288
03	5	2004	SPK50	0.75032
04	5	2004	SPK50	0.75032
05	5	2004	SPK50	0.74968
06	5	2004	SPK50	0.74649
07	5	2004	SPK50	0.74457
08	5	2004	SPK50	0.74649
09	5	2004	SPK50	0.74649
10	5	2004	SPK50	0.7369
11	5	2004	SPK50	0.7369
12	5	2004	SPK50	0.73626
13	5	2004	SPK50	0.73626
14	5	2004	SPK50	0.73307
15	5	2004	SPK50	0.73626
16	5	2004	SPK50	0.73626
17	5	2004	SPK50	0.72859
18	5	2004	SPK50	0.72987
19	5	2004	SPK50	0.73179
20	5	2004	SPK50	0.74138
21	5	2004	SPK50	0.74074
22	5	2004	SPK50	0.74138
23	5	2004	SPK50	0.74138
24	5	2004	SPK50	0.74329
25	5	2004	SPK50	0.7401
26	5	2004	SPK50	0.74329
27	5	2004	SPK50	0.74329
28	5	2004	SPK50	0.74074
29	5	2004	SPK50	0.74329
30	5	2004	SPK50	0.74329
31	5	2004	SPK50	0.74265
01	6	2004	SPK50	0.73882
02	6	2004	SPK50	0.74074
03	6	2004	SPK50	0.7401
04	6	2004	SPK50	0.7401
05	6	2004	SPK50	0.7401
06	6	2004	SPK50	0.7401
07	6	2004	SPK50	0.74393
08	6	2004	SPK50	0.74457
09	6	2004	SPK50	0.74585
10	6	2004	SPK50	0.74585
11	6	2004	SPK50	0.74521
12	6	2004	SPK50	0.74585
13	6	2004	SPK50	0.74585
14	6	2004	SPK50	0.74074
15	6	2004	SPK50	0.7401
16	6	2004	SPK50	0.74201
17	6	2004	SPK50	0.74457
18	6	2004	SPK50	0.74457
19	6	2004	SPK50	0.74457
20	6	2004	SPK50	0.74457
21	6	2004	SPK50	0.74521
22	6	2004	SPK50	0.74841
23	6	2004	SPK50	0.74521
24	6	2004	SPK50	0.74521
25	6	2004	SPK50	0.74777
26	6	2004	SPK50	0.74841
27	6	2004	SPK50	0.74841
28	6	2004	SPK50	0.74777
29	6	2004	SPK50	0.74841
30	6	2004	SPK50	0.74968
01	7	2004	SPK50	0.75032
02	7	2004	SPK50	0.74841
03	7	2004	SPK50	0.75032
04	7	2004	SPK50	0.75032
05	7	2004	SPK50	0.74905
06	7	2004	SPK50	0.74521
07	7	2004	SPK50	0.74521
08	7	2004	SPK50	0.74521
09	7	2004	SPK50	0.74457
10	7	2004	SPK50	0.74521
11	7	2004	SPK50	0.74521
12	7	2004	SPK50	0.74457
13	7	2004	SPK50	0.74777
14	7	2004	SPK50	0.74521
15	7	2004	SPK50	0.74074
16	7	2004	SPK50	0.74138
17	7	2004	SPK50	0.74074
18	7	2004	SPK50	0.74074
19	7	2004	SPK50	0.74201
20	7	2004	SPK50	0.74201
21	7	2004	SPK50	0.74265
22	7	2004	SPK50	0.73946
23	7	2004	SPK50	0.74074
24	7	2004	SPK50	0.73946
25	7	2004	SPK50	0.73946
26	7	2004	SPK50	0.74074
27	7	2004	SPK50	0.74138
28	7	2004	SPK50	0.73946
29	7	2004	SPK50	0.74329
30	7	2004	SPK50	0.74393
31	7	2004	SPK50	0.74329
01	8	2004	SPK50	0.74329
02	8	2004	SPK50	0.74585
03	8	2004	SPK50	0.74585
04	8	2004	SPK50	0.74521
05	8	2004	SPK50	0.74521
06	8	2004	SPK50	0.7401
07	8	2004	SPK50	0.74521
08	8	2004	SPK50	0.74521
09	8	2004	SPK50	0.73946
10	8	2004	SPK50	0.7401
11	8	2004	SPK50	0.73946
12	8	2004	SPK50	0.73946
13	8	2004	SPK50	0.73946
14	8	2004	SPK50	0.73946
15	8	2004	SPK50	0.73946
16	8	2004	SPK50	0.74074
17	8	2004	SPK50	0.74265
18	8	2004	SPK50	0.74329
19	8	2004	SPK50	0.74329
20	8	2004	SPK50	0.74329
21	8	2004	SPK50	0.74329
22	8	2004	SPK50	0.74329
23	8	2004	SPK50	0.74777
24	8	2004	SPK50	0.74968
25	8	2004	SPK50	0.75032
26	8	2004	SPK50	0.7516
27	8	2004	SPK50	0.75288
28	8	2004	SPK50	0.7516
29	8	2004	SPK50	0.7516
30	8	2004	SPK50	0.75352
31	8	2004	SPK50	0.75416
01	9	2004	SPK50	0.75608
02	9	2004	SPK50	0.75799
03	9	2004	SPK50	0.75799
04	9	2004	SPK50	0.75799
05	9	2004	SPK50	0.75799
06	9	2004	SPK50	0.75927
07	9	2004	SPK50	0.75991
08	9	2004	SPK50	0.76055
09	9	2004	SPK50	0.75927
10	9	2004	SPK50	0.75863
11	9	2004	SPK50	0.75927
12	9	2004	SPK50	0.75927
13	9	2004	SPK50	0.76183
14	9	2004	SPK50	0.76374
15	9	2004	SPK50	0.76311
16	9	2004	SPK50	0.76438
17	9	2004	SPK50	0.76566
18	9	2004	SPK50	0.76438
19	9	2004	SPK50	0.76438
20	9	2004	SPK50	0.76694
21	9	2004	SPK50	0.76694
22	9	2004	SPK50	0.76438
23	9	2004	SPK50	0.76247
24	9	2004	SPK50	0.76247
25	9	2004	SPK50	0.76247
26	9	2004	SPK50	0.76247
27	9	2004	SPK50	0.76183
28	9	2004	SPK50	0.76119
29	9	2004	SPK50	0.76374
30	9	2004	SPK50	0.76311
01	10	2004	SPK50	0.76566
02	10	2004	SPK50	0.76311
03	10	2004	SPK50	0.76311
04	10	2004	SPK50	0.76822
05	10	2004	SPK50	0.76374
06	10	2004	SPK50	0.77141
07	10	2004	SPK50	0.77269
08	10	2004	SPK50	0.77077
09	10	2004	SPK50	0.77269
10	10	2004	SPK50	0.77269
11	10	2004	SPK50	0.77205
12	10	2004	SPK50	0.77077
13	10	2004	SPK50	0.77014
14	10	2004	SPK50	0.76886
15	10	2004	SPK50	0.76822
16	10	2004	SPK50	0.76886
17	10	2004	SPK50	0.76886
18	10	2004	SPK50	0.76758
19	10	2004	SPK50	0.77077
20	10	2004	SPK50	0.76758
21	10	2004	SPK50	0.76822
22	10	2004	SPK50	0.76694
23	10	2004	SPK50	0.76822
24	10	2004	SPK50	0.76822
25	10	2004	SPK50	0.76247
26	10	2004	SPK50	0.76311
27	10	2004	SPK50	0.76566
28	10	2004	SPK50	0.76694
29	10	2004	SPK50	0.76886
30	10	2004	SPK50	0.76694
31	10	2004	SPK50	0.76694
01	11	2004	SPK50	0.77014
02	11	2004	SPK50	0.77333
03	11	2004	SPK50	0.77333
04	11	2004	SPK50	0.77397
05	11	2004	SPK50	0.77589
06	11	2004	SPK50	0.77397
07	11	2004	SPK50	0.77397
08	11	2004	SPK50	0.77461
09	11	2004	SPK50	0.77717
10	11	2004	SPK50	0.77717
11	11	2004	SPK50	0.77908
12	11	2004	SPK50	0.78036
13	11	2004	SPK50	0.77908
14	11	2004	SPK50	0.77908
15	11	2004	SPK50	0.781
16	11	2004	SPK50	0.78036
17	11	2004	SPK50	0.781
18	11	2004	SPK50	0.78228
19	11	2004	SPK50	0.781
20	11	2004	SPK50	0.78228
21	11	2004	SPK50	0.78228
22	11	2004	SPK50	0.78036
23	11	2004	SPK50	0.77972
24	11	2004	SPK50	0.77972
25	11	2004	SPK50	0.78036
26	11	2004	SPK50	0.77972
27	11	2004	SPK50	0.78036
28	11	2004	SPK50	0.78036
29	11	2004	SPK50	0.77908
30	11	2004	SPK50	0.77844
01	12	2004	SPK50	0.78036
02	12	2004	SPK50	0.781
03	12	2004	SPK50	0.78036
04	12	2004	SPK50	0.781
05	12	2004	SPK50	0.781
06	12	2004	SPK50	0.77844
07	12	2004	SPK50	0.77844
08	12	2004	SPK50	0.77844
09	12	2004	SPK50	0.77397
10	12	2004	SPK50	0.77461
11	12	2004	SPK50	0.77397
12	12	2004	SPK50	0.77397
13	12	2004	SPK50	0.77461
14	12	2004	SPK50	0.77781
15	12	2004	SPK50	0.77781
16	12	2004	SPK50	0.77908
17	12	2004	SPK50	0.77717
19	12	2004	SPK50	0.77908
20	12	2004	SPK50	0.77781
21	12	2004	SPK50	0.78036
22	12	2004	SPK50	0.781
23	12	2004	SPK50	0.781
24	12	2004	SPK50	0.781
25	12	2004	SPK50	0.781
26	12	2004	SPK50	0.781
27	12	2004	SPK50	0.78228
28	12	2004	SPK50	0.78164
29	12	2004	SPK50	0.78356
30	12	2004	SPK50	0.78484
31	12	2004	SPK50	0.78611
01	1	2005	SPK50	0.78484
02	1	2005	SPK50	0.78484
03	1	2005	SPK50	0.78803
04	1	2005	SPK50	0.78867
05	1	2005	SPK50	0.78739
06	1	2005	SPK50	0.78739
07	1	2005	SPK50	0.78867
08	1	2005	SPK50	0.78739
09	1	2005	SPK50	0.78739
10	1	2005	SPK50	0.79123
11	1	2005	SPK50	0.79123
12	1	2005	SPK50	0.78867
13	1	2005	SPK50	0.78931
14	1	2005	SPK50	0.7925
15	1	2005	SPK50	0.78931
16	1	2005	SPK50	0.78931
17	1	2005	SPK50	0.79506
18	1	2005	SPK50	0.79378
19	1	2005	SPK50	0.79314
20	1	2005	SPK50	0.7925
21	1	2005	SPK50	0.79187
22	1	2005	SPK50	0.7925
23	1	2005	SPK50	0.7925
24	1	2005	SPK50	0.79123
25	1	2005	SPK50	0.7925
26	1	2005	SPK50	0.79378
27	1	2005	SPK50	0.7957
28	1	2005	SPK50	0.7957
29	1	2005	SPK50	0.7957
30	1	2005	SPK50	0.7957
31	1	2005	SPK50	0.7989
01	2	2005	SPK50	0.80145
02	2	2005	SPK50	0.80209
03	2	2005	SPK50	0.80401
04	2	2005	SPK50	0.8072
05	2	2005	SPK50	0.80401
06	2	2005	SPK50	0.80401
07	2	2005	SPK50	0.80912
08	2	2005	SPK50	0.80976
09	2	2005	SPK50	0.80848
10	2	2005	SPK50	0.80784
11	2	2005	SPK50	0.80784
12	2	2005	SPK50	0.80784
13	2	2005	SPK50	0.80784
14	2	2005	SPK50	0.80848
15	2	2005	SPK50	0.80976
16	2	2005	SPK50	0.80912
17	2	2005	SPK50	0.8104
18	2	2005	SPK50	0.8104
19	2	2005	SPK50	0.8104
20	2	2005	SPK50	0.8104
21	2	2005	SPK50	0.81168
22	2	2005	SPK50	0.80976
23	2	2005	SPK50	0.80848
24	2	2005	SPK50	0.80976
25	2	2005	SPK50	0.8136
26	2	2005	SPK50	0.80848
27	2	2005	SPK50	0.80848
28	2	2005	SPK50	0.81423
01	3	2005	SPK50	0.81807
02	3	2005	SPK50	0.81423
03	3	2005	SPK50	0.81423
04	3	2005	SPK50	0.81679
05	3	2005	SPK50	0.81423
06	3	2005	SPK50	0.81423
07	3	2005	SPK50	0.81935
08	3	2005	SPK50	0.81807
09	3	2005	SPK50	0.81551
10	3	2005	SPK50	0.81168
11	3	2005	SPK50	0.81168
12	3	2005	SPK50	0.81168
13	3	2005	SPK50	0.81168
14	3	2005	SPK50	0.80976
15	3	2005	SPK50	0.80912
16	3	2005	SPK50	0.80401
17	3	2005	SPK50	0.80401
18	3	2005	SPK50	0.80465
19	3	2005	SPK50	0.80401
20	3	2005	SPK50	0.80401
21	3	2005	SPK50	0.80209
22	3	2005	SPK50	0.80465
23	3	2005	SPK50	0.80273
24	3	2005	SPK50	0.80529
25	3	2005	SPK50	0.80273
26	3	2005	SPK50	0.80273
27	3	2005	SPK50	0.80273
28	3	2005	SPK50	0.80593
29	3	2005	SPK50	0.80465
30	3	2005	SPK50	0.81296
31	3	2005	SPK50	0.80593
01	4	2005	SPK50	0.80784
02	4	2005	SPK50	0.80593
03	4	2005	SPK50	0.80593
04	4	2005	SPK50	0.80593
05	4	2005	SPK50	0.80784
06	4	2005	SPK50	0.8104
07	4	2005	SPK50	0.81104
08	4	2005	SPK50	0.81168
09	4	2005	SPK50	0.81104
10	4	2005	SPK50	0.81104
11	4	2005	SPK50	0.80912
12	4	2005	SPK50	0.80848
13	4	2005	SPK50	0.80912
14	4	2005	SPK50	0.80657
15	4	2005	SPK50	0.80273
16	4	2005	SPK50	0.80657
17	4	2005	SPK50	0.80657
18	4	2005	SPK50	0.7957
19	4	2005	SPK50	0.79634
20	4	2005	SPK50	0.79506
21	4	2005	SPK50	0.79506
22	4	2005	SPK50	0.79698
23	4	2005	SPK50	0.79506
24	4	2005	SPK50	0.79506
25	4	2005	SPK50	0.79826
26	4	2005	SPK50	0.79762
27	4	2005	SPK50	0.7957
28	4	2005	SPK50	0.79314
29	4	2005	SPK50	0.7925
30	4	2005	SPK50	0.79314
01	5	2005	SPK50	0.79314
02	5	2005	SPK50	0.79506
03	5	2005	SPK50	0.79506
04	5	2005	SPK50	0.79634
05	5	2005	SPK50	0.79762
06	5	2005	SPK50	0.79954
07	5	2005	SPK50	0.79762
08	5	2005	SPK50	0.79762
09	5	2005	SPK50	0.80017
10	5	2005	SPK50	0.79698
11	5	2005	SPK50	0.79634
12	5	2005	SPK50	0.7957
13	5	2005	SPK50	0.7957
14	5	2005	SPK50	0.7957
15	5	2005	SPK50	0.7957
16	5	2005	SPK50	0.7957
17	5	2005	SPK50	0.79634
18	5	2005	SPK50	0.79954
19	5	2005	SPK50	0.80145
20	5	2005	SPK50	0.80273
21	5	2005	SPK50	0.80145
22	5	2005	SPK50	0.80145
23	5	2005	SPK50	0.80337
24	5	2005	SPK50	0.80465
25	5	2005	SPK50	0.80465
26	5	2005	SPK50	0.80657
27	5	2005	SPK50	0.80657
28	5	2005	SPK50	0.80657
29	5	2005	SPK50	0.80657
30	5	2005	SPK50	0.80848
31	5	2005	SPK50	0.8104
01	6	2005	SPK50	0.81423
02	6	2005	SPK50	0.81487
03	6	2005	SPK50	0.81551
04	6	2005	SPK50	0.81487
05	6	2005	SPK50	0.81487
06	6	2005	SPK50	0.81679
07	6	2005	SPK50	0.81871
08	6	2005	SPK50	0.81871
09	6	2005	SPK50	0.81807
10	6	2005	SPK50	0.82127
11	6	2005	SPK50	0.81807
12	6	2005	SPK50	0.81807
13	6	2005	SPK50	0.82254
14	6	2005	SPK50	0.8219
15	6	2005	SPK50	0.82127
16	6	2005	SPK50	0.8219
17	6	2005	SPK50	0.8219
18	6	2005	SPK50	0.8219
19	6	2005	SPK50	0.8219
20	6	2005	SPK50	0.8219
21	6	2005	SPK50	0.82382
22	6	2005	SPK50	0.82446
23	6	2005	SPK50	0.82382
24	6	2005	SPK50	0.82382
25	6	2005	SPK50	0.82382
26	6	2005	SPK50	0.82382
27	6	2005	SPK50	0.82318
28	6	2005	SPK50	0.8251
29	6	2005	SPK50	0.82574
30	6	2005	SPK50	0.82574
01	7	2005	SPK50	0.8283
02	7	2005	SPK50	0.82574
03	7	2005	SPK50	0.82574
04	7	2005	SPK50	0.83085
05	7	2005	SPK50	0.83021
06	7	2005	SPK50	0.83213
07	7	2005	SPK50	0.83085
08	7	2005	SPK50	0.83277
09	7	2005	SPK50	0.83085
10	7	2005	SPK50	0.83085
11	7	2005	SPK50	0.83277
12	7	2005	SPK50	0.83213
13	7	2005	SPK50	0.83277
14	7	2005	SPK50	0.83341
15	7	2005	SPK50	0.83277
16	7	2005	SPK50	0.83341
17	7	2005	SPK50	0.83341
18	7	2005	SPK50	0.83213
19	7	2005	SPK50	0.83469
20	7	2005	SPK50	0.83405
21	7	2005	SPK50	0.83213
22	7	2005	SPK50	0.83341
23	7	2005	SPK50	0.83213
24	7	2005	SPK50	0.83213
25	7	2005	SPK50	0.83596
26	7	2005	SPK50	0.83596
27	7	2005	SPK50	0.83724
28	7	2005	SPK50	0.83916
29	7	2005	SPK50	0.83916
30	7	2005	SPK50	0.83916
31	7	2005	SPK50	0.83916
01	8	2005	SPK50	0.83916
02	8	2005	SPK50	0.84108
03	8	2005	SPK50	0.83852
04	8	2005	SPK50	0.83724
05	8	2005	SPK50	0.8366
06	8	2005	SPK50	0.83724
07	8	2005	SPK50	0.83724
08	8	2005	SPK50	0.83788
09	8	2005	SPK50	0.8398
10	8	2005	SPK50	0.84108
11	8	2005	SPK50	0.84044
12	8	2005	SPK50	0.84044
13	8	2005	SPK50	0.84044
14	8	2005	SPK50	0.84044
15	8	2005	SPK50	0.84108
16	8	2005	SPK50	0.843
17	8	2005	SPK50	0.84236
18	8	2005	SPK50	0.84363
19	8	2005	SPK50	0.84427
20	8	2005	SPK50	0.84363
21	8	2005	SPK50	0.84363
22	8	2005	SPK50	0.84491
23	8	2005	SPK50	0.84427
24	8	2005	SPK50	0.84363
25	8	2005	SPK50	0.843
26	8	2005	SPK50	0.84236
27	8	2005	SPK50	0.843
28	8	2005	SPK50	0.843
29	8	2005	SPK50	0.843
30	8	2005	SPK50	0.84491
31	8	2005	SPK50	0.84619
01	9	2005	SPK50	0.84811
02	9	2005	SPK50	0.85066
03	9	2005	SPK50	0.84811
04	9	2005	SPK50	0.84811
05	9	2005	SPK50	0.85194
06	9	2005	SPK50	0.85322
07	9	2005	SPK50	0.85322
08	9	2005	SPK50	0.8545
09	9	2005	SPK50	0.85769
10	9	2005	SPK50	0.8545
11	9	2005	SPK50	0.8545
12	9	2005	SPK50	0.86025
13	9	2005	SPK50	0.85897
14	9	2005	SPK50	0.85961
15	9	2005	SPK50	0.86345
16	9	2005	SPK50	0.86792
17	9	2005	SPK50	0.86345
18	9	2005	SPK50	0.86345
